event_date,event_type,scope,severity,expected_channel,note,source
2026-05-23,gold_price_down,domestic_vietnam,high,premium_drop,Giá vàng giảm mạnh trước nguy cơ Fed quay lại tăng lãi suất - Laodong.vn,google_news_rss:unknown
2026-05-23,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Kịch bản nào đang chờ đợi giá vàng sau tuần đầy sóng gió? - Laodong.vn,google_news_rss:unknown
2026-05-23,geopolitical,global,high,safe_haven_buy,Giá xăng dầu hôm nay 23/5: Tăng khi tiến trình đàm phán Mỹ-Iran diễn ra chậm chạp - baoninhbinh.org.vn,google_news_rss:unknown
2026-05-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-24,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay ngày 25/5: Vàng thế giới tăng vọt, trong nước ""thận trọng đi lên"" - Tin nhanh chứng khoán",google_news_rss:unknown
2026-05-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-25,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 25/5/2026: Thế giới tăng phi mã, vàng trong nước vọt lên - Báo VietNamNet",google_news_rss:unknown
2026-05-25,geopolitical,global,high,safe_haven_buy,"Giá vàng hôm nay 26/5/2026 bật tăng mạnh cùng hy vọng về hòa bình ở Trung Đông, nguy cơ khủng hoảng trái phiếu có thể là 'bệ phóng' mới cho vàng? - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-25,sbv_policy,domestic_vietnam,high,policy_auction,"Ngân hàng Nhà nước siết kiểm tra lãi suất huy động, áp lực thanh khoản tiếp tục gia tăng - Tạp chí Doanh nghiệp & Đầu tư",google_news_rss:unknown
2026-05-25,policy_rate_global,global,high,safe_haven_buy,Giá vàng đứng trước áp lực lớn từ kỳ vọng Fed tăng lãi suất - Laodong.vn,google_news_rss:unknown
2026-05-25,macro_shock,domestic_vietnam,medium,inflation_hedge,Giá vàng trở lại đà tăng khi áp lực lạm phát dịu bớt - Laodong.vn,google_news_rss:unknown
2026-05-25,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 25/5: Đồng USD sẽ tiếp tục phản ứng nhạy với thông tin về Iran và kinh tế Mỹ? - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-25,gold_price_up,domestic_vietnam,high,premium_spike,"Lý do giá vàng tăng, vượt 4.550 USD/ounce - Laodong.vn",google_news_rss:unknown
2026-05-25,news_other,global,low,unknown,"Vàng, bạc tăng giá phiên đầu tuần, chuyên gia dự báo bi quan - baodautu",google_news_rss:unknown
2026-05-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-26,geopolitical,global,high,safe_haven_buy,"[Video] Israel tiến quân ngoài “ranh giới vàng”, Hezbollah gia tăng UAV đáp trả - Báo Nhân Dân điện tử",google_news_rss:unknown
2026-05-26,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 26/5: Đồng USD giảm nhẹ khi tâm lý chấp nhận rủi ro của nhà đầu tư được cải thiện - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-26,gold_price_up,domestic_vietnam,high,premium_spike,Giá vàng tăng mạnh nhờ cú lao dốc 7% của giá dầu - VnEconomy,google_news_rss:unknown
2026-05-26,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hết thời tăng điên cuồng, những người mua 'đu đỉnh' thua lỗ thế nào? - CafeF",google_news_rss:unknown
2026-05-26,gold_price_down,domestic_vietnam,high,premium_drop,"Vàng giảm nhanh, nhà đầu tư “đu đỉnh” lỗ hơn 30 triệu đồng/lượng - Tạp chí Kinh tế - Tài chính Online",google_news_rss:unknown
2026-05-26,news_other,global,low,unknown,"Gold and foreign currency prices May 26: Gold bars, gold rings simultaneously reverse direction - Laodong.vn",google_news_rss:unknown
2026-05-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-27,geopolitical,global,high,safe_haven_buy,Giá vàng chịu áp lực khi căng thẳng Trung Đông đẩy lạm phát tăng cao - Laodong.vn,google_news_rss:unknown
2026-05-27,macro_shock,domestic_vietnam,medium,inflation_hedge,Giá vàng hôm nay 27/5: Đi xuống do lo ngại lạm phát - baoninhbinh.org.vn,google_news_rss:unknown
2026-05-27,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 27/5: Đồng USD quay đầu tăng giá so với các đồng tiền chủ chốt - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-27,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng thế giới ‘sập mạnh’ sau động thái chưa từng có từ châu Á - Báo VietNamNet,google_news_rss:unknown
2026-05-27,news_other,global,low,unknown,"Sau Ấn Độ, thêm 1 nước châu Á ‘xuống tay’ với vàng - VietnamFinance",google_news_rss:unknown
2026-05-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-28,macro_shock,domestic_vietnam,medium,inflation_hedge,Giá vàng sụt xuống đáy 2 tháng vì nỗi lo lạm phát - VnEconomy,google_news_rss:unknown
2026-05-28,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 28/5: Đồng USD tăng giá, tiếp tục khẳng định vai trò tài sản trú ẩn an toàn - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-28,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 28.5.2026: 'Bốc hơi' gần 2 triệu, xuống dưới mức 160 triệu đồng - Báo Thanh Niên",google_news_rss:unknown
2026-05-28,gold_price_down,domestic_vietnam,high,premium_drop,Thị trường tài chính 24h: Giá vàng lao dốc - Tin nhanh chứng khoán,google_news_rss:unknown
2026-05-28,news_other,global,low,unknown,Áp lực giảm giá trên thị trường vàng - diendandoanhnghiep.vn,google_news_rss:unknown
2026-05-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-29,macro_shock,domestic_vietnam,medium,inflation_hedge,"Sau khi chạm đáy 2 tháng, giá vàng đảo chiều ngoạn mục nhờ báo cáo lạm phát Mỹ - VnEconomy",google_news_rss:unknown
2026-05-29,gold_price_up,domestic_vietnam,high,premium_spike,Giá vàng tăng sau báo cáo lạm phát Mỹ và tín hiệu ngừng bắn Trung Đông - Vietnam+ (VietnamPlus),google_news_rss:unknown
2026-05-29,gold_price_down,domestic_vietnam,high,premium_drop,"Giá vàng giảm sâu, mất gần 35 triệu/lượng từ đỉnh lịch sử - Tin tức 24h",google_news_rss:unknown
2026-05-29,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng miếng giảm gần 34 triệu đồng/lượng từ đỉnh - Báo Dân trí,google_news_rss:unknown
2026-05-29,sbv_policy,domestic_vietnam,high,policy_auction,Ngân hàng Nhà nước lên tiếng về chương trình dùng vàng mua bất động sản - Tuổi Trẻ,google_news_rss:unknown
2026-05-29,news_other,global,low,unknown,Quỹ vàng lớn nhất thế giới “xả” hàng tấn vàng trong một ngày - CafeF,google_news_rss:unknown
2026-05-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-30,news_other,global,low,unknown,"Bỏ giấy phép con, “cởi trói” cho doanh nghiệp vàng trang sức - Vietnam.vn",google_news_rss:unknown
2026-05-30,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 31/5/2026: Giá vàng nghiêng về tăng nhẹ hoặc đi ngang ở vùng cao - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-05-30,sbv_policy,domestic_vietnam,high,policy_auction,Trung Quốc tăng cường dự trữ vàng - Znews,google_news_rss:unknown
2026-05-30,gold_price_up,domestic_vietnam,medium,premium_spike,"Giá vàng sáng 30/5 hồi phục nhẹ, vàng miếng SJC tăng 500.000 đồng/lượng - baotintuc.vn",google_news_rss:unknown
2026-05-31,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-31,gold_price_down,domestic_vietnam,high,premium_drop,"Chỉ sau 4 tháng, giá vàng giảm 'sốc' thế nào từ đỉnh lịch sử? - CafeF",google_news_rss:unknown
2026-05-31,news_other,global,low,unknown,Thị trường vàng châu Á đan xen áp lực thuế và địa chính trị - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-05-31,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 1/6/2026: Xu hướng tăng nhẹ được củng cố - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-05-31,sbv_policy,domestic_vietnam,high,policy_auction,Ngân hàng Nhà nước đề xuất loạt thay đổi lớn với thị trường vàng - Báo VietNamNet,google_news_rss:unknown
2026-06-01,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 1/6: Đồng USD tiếp tục chịu ảnh hưởng bởi yếu tố địa chính trị và dữ liệu kinh tế Mỹ? - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-01,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng rớt mạnh, người ""đu đỉnh"" ôm lỗ hơn 35 triệu đồng/lượng - Báo Dân trí",google_news_rss:unknown
2026-06-01,news_other,global,low,unknown,"Nhu cầu mua vàng tại quốc gia này giảm 70% chỉ trong 2 tuần, chuyện gì đang xảy ra? - CafeF",google_news_rss:unknown
2026-06-01,geopolitical,global,high,safe_haven_buy,"Thị trường ngày 1/6: Chứng khoán châu Á thăng hoa nhờ AI, dầu bật tăng vì căng thẳng Trung Đông, vàng giằng co trên 4.500 USD/ounce - Tạp chí Nhịp sống thị trường",google_news_rss:unknown
2026-06-02,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Dự đoán giá vàng SJC, BTMC, DOJI, PNJ và Phú Quý hôm nay 3/6/2026 - Báo Lào Cai điện tử",google_news_rss:unknown
2026-06-02,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 2/6: Đồng USD quay đầu tăng khi hòa đàm Trung Đông có diễn biến mới - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-02,macro_shock,domestic_vietnam,medium,inflation_hedge,"Lạm phát 5 tháng vượt 4%, Việt Nam nhập siêu gần 14 tỷ USD - Báo điện tử Tiền Phong",google_news_rss:unknown
2026-06-02,news_other,global,low,unknown,"Vàng tiếp đà giảm, giới chuyên gia nói gì về triển vọng sắp tới? - Báo Thanh tra",google_news_rss:unknown
2026-06-02,gold_price_down,domestic_vietnam,high,premium_drop,"Giá vàng giảm mạnh khi căng thẳng Mỹ - Iran leo thang, SPDR Gold Trust bán ròng - VnEconomy",google_news_rss:unknown
2026-06-03,policy_rate_global,global,high,safe_haven_buy,Giá vàng đảo nhịp khi Fed phát tín hiệu giữ lãi suất cao - Laodong.vn,google_news_rss:unknown
2026-06-03,macro_shock,domestic_vietnam,medium,inflation_hedge,Giá vàng thế giới giảm do lo ngại lạm phát đẩy lãi suất tăng cao - Vietnam+ (VietnamPlus),google_news_rss:unknown
2026-06-03,gold_price_down,domestic_vietnam,medium,premium_drop,Giá vàng mua vào rơi về 154 triệu đồng/lượng: Lý do giá vàng SJC giảm ngược chiều thế giới - Báo VietNamNet,google_news_rss:unknown
2026-06-03,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Lược sử 100 năm giá vàng: Từ 20 USD lên 4.500 USD tiết lộ điều gì? - Báo Dân trí,google_news_rss:unknown
2026-06-03,geopolitical,global,high,safe_haven_buy,Giá vàng châu Á giảm do căng thẳng Trung Đông và sức ép lạm phát tại Mỹ - Nhịp sống kinh doanh,google_news_rss:unknown
2026-06-03,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá USD/VND biến động trái chiều, giá USD tự do tiếp tục đi xuống - Đài Phát thanh và Truyền hình TP.HCM",google_news_rss:unknown
2026-06-03,news_other,global,low,unknown,HỌC HÀNH (03-10-2003) - Tuổi Trẻ,google_news_rss:unknown
2026-06-04,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng ngày 5/6: Trong nước “lao dốc” phiên thứ 5 liên tiếp, rút ngắn chênh lệch so giá thế giới - Báo Nhân Dân điện tử",google_news_rss:unknown
2026-06-04,policy_rate_global,global,high,safe_haven_buy,"Giá vàng hôm nay 5/6/2026 tiếp tục giảm, lý do vàng trong nước 'lệch sóng' thế giới; Ngân hàng Trung ương Ba Lan, Trung Quốc dẫn đầu nhóm mua ròng - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-04,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 4/6: Diễn biến của đồng USD chịu ảnh hưởng bởi căng thẳng vùng Vịnh - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-04,gold_price_up,domestic_vietnam,high,premium_spike,Giá vàng tăng khi đồng USD và giá dầu đồng loạt suy yếu - Vietnam+ (VietnamPlus),google_news_rss:unknown
2026-06-04,news_other,global,low,unknown,Quỹ vàng khổng lồ bán ròng phiên thứ 5 liên tiếp - Báo Dân trí,google_news_rss:unknown
2026-06-05,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Vì sao giá vàng trong nước 'sập' mạnh dù thế giới lình xình? - Báo Thanh Niên,google_news_rss:unknown
2026-06-05,news_other,global,low,unknown,HỌC HÀNH (03-10-2003) - Tuổi Trẻ,google_news_rss:unknown
2026-06-05,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 5/6: Đồng USD rời khỏi mức cao nhất trong hai tháng - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-05,gold_price_down,domestic_vietnam,high,premium_drop,"Giá vàng giảm gần 20% từ đỉnh, chuyên gia chỉ đích danh 3 'thủ phạm' - Báo VietNamNet",google_news_rss:unknown
2026-06-05,policy_rate_global,global,high,safe_haven_buy,"Giá vàng sụt giảm, các ngân hàng trung ương đẩy mạnh mua gom - Laodong.vn",google_news_rss:unknown
2026-06-06,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 7/6/2026 'sụp đổ', vàng thế giới 'bốc hơi' gần 150 USD, không khí Phố Wall và Phố Main bao trùm bi quan - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-06,gold_price_down,domestic_vietnam,high,premium_drop,"Giá vàng giảm sau đợt tăng giá, kịch bản nào đang chờ phía trước - Laodong.vn",google_news_rss:unknown
2026-06-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 8/6/2026 giảm giật mình, 'làn sóng' bán tháo đẩy giá xuống đáy, thị trường chính thức bước vào nhịp điều chỉnh sâu - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-07,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá USD/VND hôm nay 7/6: Thị trường chợ đen nhảy vọt - Báo và Phát thanh, Truyền hình Lạng Sơn",google_news_rss:unknown
2026-06-07,gold_price_down,domestic_vietnam,high,premium_drop,"Dòng tiền tuần qua: Tỷ giá ổn định, vàng giảm mạnh, tín dụng đổi hướng - Tạp chí Kinh tế - Tài chính Online",google_news_rss:unknown
2026-06-07,news_other,global,low,unknown,Vàng biến động mạnh: Cơ hội đầu tư hay bắt 'dao rơi'? - baotintuc.vn,google_news_rss:unknown
2026-06-08,news_other,global,low,unknown,Hiện tượng nhiều người lần đầu chứng kiến trên thị trường vàng Việt Nam - CafeF,google_news_rss:unknown
2026-06-08,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 9/6/2026 'rơi thẳng đứng', xu hướng giảm sâu còn tiếp diễn, lý do Trung Quốc đi ngược dòng âm thầm bắt đáy? - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-08,geopolitical,global,high,safe_haven_buy,"Iran ồ ạt phóng tên lửa, còi báo động vang khắp Israel - Báo Dân trí",google_news_rss:unknown
2026-06-08,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 8/6: Đồng USD sẽ tiếp tục tăng trong ngắn hạn? - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-06-08,gold_price_down,domestic_vietnam,high,premium_drop,"Vàng giảm mạnh, VN-Index rời mốc 1.800: Dòng tiền rút khỏi vùng rủi ro, ưu tiên thanh khoản và phòng thủ - nguoiquansat.vn",google_news_rss:unknown
2026-06-09,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng ngày 9-6: Vàng trong nước rút ngắn chênh lệch với thế giới - Báo Đồng Tháp,google_news_rss:unknown
2026-06-09,policy_rate_global,global,high,safe_haven_buy,Giá vàng trước biến động lớn khi chờ tín hiệu từ Fed - Laodong.vn,google_news_rss:unknown
